file,folder,label,img_w,img_h,x1,y1,x2,y2,dx,dy,length,length_rel_diag,angle_deg
D:\nguye\Downloads\Watch_face\Camera Roll\107\WIN_20251108_16_36_25_Pro.json,107,hour_hand,1280,720,711.7741935483872,339.0322580645161,618.2258064516129,352.7419354838709,-93.54838709677426,13.709677419354819,94.54763869791084,0.06437922576717926,171.66255556115328
D:\nguye\Downloads\Watch_face\Camera Roll\107\WIN_20251108_16_36_25_Pro.json,107,minute_hand,1280,720,712.5806451612904,339.83870967741933,634.3548387096774,227.74193548387095,-78.22580645161293,-112.09677419354838,136.6929536574749,0.09307674570715219,235.0910572388889
D:\nguye\Downloads\Watch_face\Camera Roll\107\WIN_20251108_16_36_27_Pro.json,107,minute_hand,1280,720,883.5483870967743,518.8709677419355,853.7096774193549,471.2903225806451,-29.838709677419388,-47.58064516129036,56.16285595638763,0.03824232136456034,237.90740867126584
D:\nguye\Downloads\Watch_face\Camera Roll\107\WIN_20251108_16_36_27_Pro.json,107,hour_hand,1280,720,881.9354838709678,519.6774193548388,845.6451612903227,522.0967741935484,-36.290322580645125,2.419354838709637,36.370878334773124,0.024765599859626185,176.1859251657097
D:\nguye\Downloads\Watch_face\Camera Roll\107\WIN_20251108_16_36_28_Pro.json,107,hour_hand,1280,720,210.16129032258067,515.6451612903226,179.51612903225808,513.2258064516129,-30.64516129032259,-2.419354838709637,30.740513794428907,0.020931781110831243,184.5139884580012
D:\nguye\Downloads\Watch_face\Camera Roll\107\WIN_20251108_16_36_28_Pro.json,107,minute_hand,1280,720,210.9677419354839,515.6451612903226,190.00000000000003,476.12903225806446,-20.967741935483872,-39.51612903225811,44.73444596244734,0.03046050684975716,242.04903097210985
D:\nguye\Downloads\Watch_face\Camera Roll\108\WIN_20251108_16_36_48_Pro.json,108,hour_hand,1280,720,582.741935483871,442.25806451612897,512.5806451612904,444.67741935483866,-70.16129032258061,2.419354838709694,70.20299094458179,0.047802507453338854,178.02506598911802
D:\nguye\Downloads\Watch_face\Camera Roll\108\WIN_20251108_16_36_48_Pro.json,108,minute_hand,1280,720,581.9354838709678,441.4516129032258,578.7096774193549,339.83870967741933,-3.2258064516129252,-101.61290322580646,101.66409360851243,0.06922495077587475,268.18169703554815
D:\nguye\Downloads\Watch_face\Camera Roll\108\WIN_20251108_16_36_50_Pro.json,108,minute_hand,1280,720,794.0322580645162,370.4838709677419,790.0000000000001,319.67741935483866,-4.0322580645161,-50.80645161290323,50.96621067524181,0.034703830034747515,265.46222749209335
D:\nguye\Downloads\Watch_face\Camera Roll\108\WIN_20251108_16_36_50_Pro.json,108,hour_hand,1280,720,794.0322580645162,370.4838709677419,758.5483870967743,375.3225806451612,-35.48387096774195,4.838709677419331,35.8122634051202,0.024385228682002717,172.23483398157472
D:\nguye\Downloads\Watch_face\Camera Roll\108\WIN_20251108_16_36_51_Pro.json,108,hour_hand,1280,720,210.9677419354839,405.96774193548384,183.54838709677423,406.7741935483871,-27.419354838709666,0.8064516129032313,27.431211857572485,0.01867841656932894,178.3153156821037
D:\nguye\Downloads\Watch_face\Camera Roll\108\WIN_20251108_16_36_51_Pro.json,108,minute_hand,1280,720,210.9677419354839,405.96774193548384,207.741935483871,371.2903225806451,-3.225806451612897,-34.67741935483872,34.82713368014385,0.023714435737328014,264.6854543300552
D:\nguye\Downloads\Watch_face\Camera Roll\109\WIN_20251108_16_37_08_Pro.json,109,hour_hand,1280,720,680.3225806451613,316.4516129032258,598.8709677419355,320.4838709677419,-81.45161290322585,4.0322580645161,81.55136019488457,0.05552982075397977,177.16588898369352
D:\nguye\Downloads\Watch_face\Camera Roll\109\WIN_20251108_16_37_08_Pro.json,109,minute_hand,1280,720,685.9677419354839,317.25806451612897,748.8709677419355,201.93548387096774,62.90322580645159,-115.32258064516122,131.36252670954968,0.08944715998040134,298.6104596659652
D:\nguye\Downloads\Watch_face\Camera Roll\109\WIN_20251108_16_37_09_Pro.json,109,minute_hand,1280,720,839.1935483870968,377.7419354838709,873.8709677419356,322.9032258064516,34.677419354838776,-54.83870967741933,64.88302930809898,0.04418004774958925,302.30733445488215
D:\nguye\Downloads\Watch_face\Camera Roll\109\WIN_20251108_16_37_09_Pro.json,109,hour_hand,1280,720,839.1935483870968,377.7419354838709,794.0322580645162,377.7419354838709,-45.16129032258061,0.0,45.16129032258061,0.03075115302354758,180.0
D:\nguye\Downloads\Watch_face\Camera Roll\109\WIN_20251108_16_37_11_Pro.json,109,hour_hand,1280,720,285.96774193548384,357.5806451612903,256.1290322580645,359.1935483870967,-29.83870967741933,1.6129032258064058,29.882269860724012,0.020347387034657233,176.90594194108297
D:\nguye\Downloads\Watch_face\Camera Roll\109\WIN_20251108_16_37_11_Pro.json,109,minute_hand,1280,720,286.7741935483871,357.5806451612903,305.3225806451613,323.7096774193548,18.548387096774206,-33.87096774193549,38.61716094778349,0.02629513499631997,298.7059525434011
D:\nguye\Downloads\Watch_face\Camera Roll\11\WIN_20251108_15_23_31_Pro.json,11,hour_hand,1280,720,565.0000000000001,356.7741935483871,594.8387096774194,300.3225806451612,29.838709677419274,-56.45161290322585,63.85243295747602,0.04347829574345424,297.8596506952422
D:\nguye\Downloads\Watch_face\Camera Roll\11\WIN_20251108_15_23_31_Pro.json,11,minute_hand,1280,720,563.3870967741937,355.96774193548384,513.3870967741937,273.7096774193548,-50.0,-82.25806451612902,96.26208587985015,0.06554662437926553,238.7069610040798
D:\nguye\Downloads\Watch_face\Camera Roll\11\WIN_20251108_15_23_33_Pro.json,11,hour_hand,1280,720,1028.7096774193549,270.4838709677419,1048.8709677419354,220.48387096774192,20.1612903225805,-49.99999999999997,53.91175778502659,0.03670950722563527,291.96056402009634
D:\nguye\Downloads\Watch_face\Camera Roll\11\WIN_20251108_15_23_33_Pro.json,11,minute_hand,1280,720,1027.9032258064515,272.9032258064516,980.3225806451613,210.0,-47.580645161290136,-62.90322580645159,78.87162741329762,0.0537051414270564,232.89576509429386
D:\nguye\Downloads\Watch_face\Camera Roll\11\WIN_20251108_15_23_35_Pro.json,11,hour_hand,1280,720,269.83870967741933,313.22580645161287,296.4516129032258,267.25806451612897,26.612903225806463,-45.9677419354839,53.1157219357262,0.0361674717780381,300.06858282186244
D:\nguye\Downloads\Watch_face\Camera Roll\11\WIN_20251108_15_23_35_Pro.json,11,minute_hand,1280,720,272.258064516129,317.25806451612897,224.67741935483875,243.87096774193546,-47.58064516129028,-73.38709677419351,87.46189894410857,0.05955441527355037,237.04257514288497
D:\nguye\Downloads\Watch_face\Camera Roll\11\WIN_20251108_15_23_36_Pro.json,11,minute_hand,1280,720,674.6774193548388,272.9032258064516,650.483870967742,227.74193548387095,-24.193548387096826,-45.16129032258064,51.23348443312451,0.03488582165122088,241.82140989004077
D:\nguye\Downloads\Watch_face\Camera Roll\11\WIN_20251108_15_23_36_Pro.json,11,hour_hand,1280,720,673.8709677419355,271.2903225806451,690.0000000000001,244.6774193548387,16.129032258064626,-26.612903225806434,31.119002228346393,0.02118950084527426,301.21840276434654
D:\nguye\Downloads\Watch_face\Camera Roll\11\WIN_20251108_15_23_38_Pro.json,11,hour_hand,1280,720,1057.741935483871,351.9354838709677,1073.0645161290322,316.4516129032258,15.322580645161224,-35.48387096774189,38.65082892361851,0.026318060140165522,293.35556485928595
D:\nguye\Downloads\Watch_face\Camera Roll\11\WIN_20251108_15_23_38_Pro.json,11,minute_hand,1280,720,1057.741935483871,352.7419354838709,1023.0645161290323,305.96774193548384,-34.67741935483866,-46.774193548387075,58.22670001995059,0.03964763073818628,233.44752724790848
D:\nguye\Downloads\Watch_face\Camera Roll\11\WIN_20251108_15_23_40_Pro.json,11,minute_hand,1280,720,353.7096774193548,349.51612903225805,331.1290322580645,301.12903225806446,-22.580645161290306,-48.387096774193594,53.39659792660277,0.036358725405080006,244.98310652190003
D:\nguye\Downloads\Watch_face\Camera Roll\11\WIN_20251108_15_23_40_Pro.json,11,hour_hand,1280,720,355.3225806451613,348.7096774193548,373.8709677419355,321.2903225806451,18.548387096774206,-27.419354838709694,33.10383185769968,0.022541007837699505,304.07719528013075
